date_imposition,numero_sanction,montant,remarque
401886919,2020-03-10,"10 000,00 $", 
401881897,2020-03-09,"2 500,00 $", 
401874022,2020-03-09,"10 000,00 $", 
401877211,2020-03-09,"2 500,00 $", 
401873494,2020-03-09,"5 000,00 $", 
401891565,2020-03-09,"5 000,00 $", 
401857334,2020-03-09,"1 000,00 $", 
401885977,2020-03-09,"10 000,00 $",Une demande de réexamen a été reçue le 31 mars 2020. La décision du Bureau de réexamen a été rendue le 12 juillet 2021. La sanction administrative pécuniaire est maintenue.  
401874055,2020-03-09,"5 000,00 $", 
401887390,2020-03-09,"10 000,00 $", 
401861970,2020-03-09,"5 000,00 $", 
401855405,2020-03-05,"7 500,00 $",Une demande de réexamen a été reçue le 1er avril 2020. La décision du bureau de réexamen a été rendu le 13 avril 2021. La sanction administrative pécuniaire est maintenue. Une requête a été déposé au tribunal administratif du Québec le 30 avril 2021. Une entente hors cour a été conclue entre les parties le 25 avril 2022. La sanction administrative pécuniaire est annulée.  
401846876,2020-03-04,"10 000,00 $",Une demande de réexamen a été reçue le 31 mars 2020. La décision du Bureau de réexamen a été rendue le 4 mars 2020. La sanction administrative pécuniaires est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 26 avril 2021. 
401857429,2020-03-04,"5 000,00 $",Une demande de réexamen a été reçue le 24 mars 2020. Le Bureau de réexamen a rendu une décision le 19 mai 2021. La sanction administrative pécuniaire est maintenue. La décision du Tribunal administratif du Québec a été rendue le 12 juillet 2023. La sanction administrative pécuniaire est maintenue.  
401880380,2020-03-04,"1 000,00 $",La demande de réexamen a été reçue le 29 mars 2020. La décision du Bureau de réexamen a été rendue le 29 mars 2021. La sanction administrative pécuniaires est maintenue. 
401872451,2020-03-04,"5 000,00 $",Une demande de réexamen a été reçue le 7 avril 2020. La décision du Bureau de réexamen a été rendue le 31 mars 2021. La sanction administrative pécuniaires est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 18 avril 2021. 
401882168,2020-03-02,"10 000,00 $", 
401886151,2020-03-02,"10 000,00 $", 
401896554,2020-02-28,"2 500,00 $", 
401884502,2020-02-28,"5 000,00 $", 
401870570,2020-02-28,"10 000,00 $", 
401867843,2020-02-27,"5 000,00 $", 
401886842,2020-02-27,"2 500,00 $",Une demande de réexamen a été reçue le 26 mars 2020. La décision du Bureau de réexamen a été rendue le 27 février 2020. La sanction administrative pécuniaires est annulée. 
401869201,2020-02-27,"10 000,00 $",Une demande de réexamen a été reçue le 26 mars 2020. La décision du Bureau de réexamen a été rendue le 29 mars 2021. La sanction administrative pécuniaires est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 21 avril 2021. Une entente hors cour a été conclue entre les parties le 1 décembre 2021. La sanction administrative pécuniaire est annulée.  
401869073,2020-02-27,"5 000,00 $",Une demande de réexamen a été reçue le 25 mars 2020. La décision du Bureau de réexamen a été rendue le 14 juin 2021. La sanction administrative pécuniaire est maintenue. 
401886606,2020-02-27,"10 000,00 $",Une demande de réexamen a été reçue le 26 mars 2020. La décision du Bureau de réexamen a été rendue le 3 juin 2021. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 5 juillet 2021. Une entente hors cour a été conclue entre les parties le 1er mars 2022. La sanction administrative pécuniaire est maintenue.  
401897222,2020-02-26,"5 000,00 $",Une demande de réexamen a été reçue le 27 mars 2020. La décision du Bureau de réexamen a été rendue le 13 juillet 2021. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au tribunal administratif du Québec le 16 juillet 2021. Désistement de la requête au Tribunal administratif du Québec 19 avril 2022. La sanction administrative pécuniaire est maintenue. 
401891980,2020-02-24,"1 000,00 $", 
401886312,2020-02-24,"2 500,00 $", 
401882388,2020-02-20,"1 000,00 $",Une demande de réexamen a été reçue le 16 mars 2020. La décision du Bureau de réexamen a été rendue le 9 juin 2021. La sanction administrative pécuniaire est maintenue. 
401877968,2020-02-20,"5 000,00 $", 
401895114,2020-02-20,"2 500,00 $", 
401887727,2020-02-20,"10 000,00 $", 
401891378,2020-02-20,"5 000,00 $",Une demande de réexamen a été reçue le 20 mars 2020. La décision du Bureau de réexamen a été rendue le 25 mars 2021. La sanction administrative pécuniaires est annulée. 
401871858,2020-02-20,"5 000,00 $", 
401889055,2020-02-20,"5 000,00 $",Une demande de réexamen a été reçue le 2 juin 2020. 
401889367,2020-02-20,"5 000,00 $", 
401869325,2020-02-19,"5 000,00 $",Une demande de réexamen a été reçue le 13 mars 2020. La décision du bureau de réexamen a été rendu le 28 avril 2021. La sanction administrative pécuniaire est annulée. 
401830208,2020-02-19,"10 000,00 $",Une demande de réexamen a été reçue le 13 mars 2020. La décision du Bureau de réexamen a été rendue le 17 mars 2021. La sanction administrative pécuniaires est maintenue. 
401871285,2020-02-19,"2 500,00 $", 
401885476,2020-02-19,"5 000,00 $", 
401879221,2020-02-19,"5 000,00 $",Une demande de réexamen a été reçue le 26 mars 2020. La décision du Bureau de réexamen a été rendue le 29 mars 2021. La sanction administrative pécuniaires est maintenue. Une décision du Tribunal administratif du Québec a été rendue le 12 janvier 2022. La sanction administrative pécuniaire est maintenue. 
401865750,2020-02-18,"5 000,00 $", 
401888344,2020-02-17,"5 000,00 $", 
401893520,2020-02-14,"1 500,00 $", 
401862688,2020-02-14,"2 500,00 $", 
401879355,2020-02-14,"1 000,00 $", 
401870677,2020-02-14,"1 000,00 $", 
401878166,2020-02-14,"2 000,00 $", 
401868078,2020-02-14,"2 500,00 $",Une demande de réexamen a été reçue le 25 février 2020. Le Bureau de réexamen a rendu une décision le 2 juin 2021. La sanction administrative pécuniaire est maintenue. 
401867921,2020-02-13,"5 000,00 $", 
401878111,2020-02-13,"5 000,00 $", 
401867974,2020-02-13,"5 000,00 $", 
401890493,2020-02-12,"5 000,00 $",Une demande de réexamen a été reçue le 21 février 2020. La décision du Bureau de réexamen a été rendue le 12 février 2020. La sanction administrative pécuniaires est maintenue. 
401888189,2020-02-12,"2 500,00 $",Une demande de réexamen a été reçue le 12 mars 2020. La décision du Bureau de réexamen a été rendue le 25 mars 2021. La sanction administrative pécuniaires est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 16 avril 2021. 
401884358,2020-02-12,"2 500,00 $",Une demande de réexamen a été reçue le 10 mars 2020. La décision du Bureau de réexamen a été rendue le 8 novembre 2021. La sanction administrative pécuniaire est maintenue. 
401864272,2020-02-12,"5 000,00 $", 
401886681,2020-02-12,"1 000,00 $", 
401870298,2020-02-12,"3 500,00 $",Une demande de réexamen a été reçue le 31 mai 2020. La décision du Bureau de réexamen a été rendue le 14 juillet 2021. La sanction administrative pécuniaire est maintenue.  
401855285,2020-02-12,"5 000,00 $",Une demande de réexamen a été reçue le 27 février 2020. La décision du bureau de réexamen a été rendu le 13 avril 2021. La sanction administrative pécuniaire est maintenue. Une requête au Tribunal administratif du Québec a été déposé le 10 mai 2021. Une décision du Tribunal administratif du Québec a été rendue le 23 février 2022. La sanction administrative pécuniaire est annulée.  
401875426,2020-02-10,"2 500,00 $", 
401885490,2020-02-06,"2 500,00 $", 
401891539,2020-02-05,"5 000,00 $",Une demande de réexamen a été reçue le 10 mars 2020. La décision du Bureau de réexamen a été rendue le 16 mars 2021. La sanction administrative pécuniaires est maintenue. 
401857419,2020-02-03,"5 000,00 $", 
401866725,2020-02-03,"3 500,00 $", 
401869318,2020-01-31,"1 000,00 $", 
401861367,2020-01-31,"7 500,00 $", 
401861820,2020-01-31,"3 500,00 $", 
401878132,2020-01-30,"3 500,00 $", 
401877132,2020-01-30,"5 000,00 $", 
401851633,2020-01-30,"5 000,00 $", 
401875289,2020-01-30,"7 500,00 $",Une demande de réexamen a été reçue le 13 février 2020. La sanction administrative pécuniaires est maintenue.  
401849424,2020-01-30,"5 000,00 $", 
401885736,2020-01-29,"1 000,00 $", 
401883340,2020-01-29,"1 000,00 $",Une demande de réexamen a été reçue le 7 février 2020. La sanction administrative pécuniaires est maintenue.  
401866389,2020-01-29,"5 000,00 $", 
401870698,2020-01-28,"10 000,00 $", 
401879103,2020-01-28,"2 500,00 $", 
401886743,2020-01-27,"5 000,00 $", 
401872723,2020-01-27,"5 000,00 $",Une demande de réexamen a été reçu le 19 février 2020. La sanction administrative pécuniaires est maintenue.  
401866345,2020-01-24,"1 000,00 $", 
401888810,2020-01-23,"5 000,00 $", 
401871528,2020-01-23,"5 000,00 $", 
401857579,2020-01-23,"2 500,00 $", 
401882084,2020-01-22,"2 500,00 $", 
401857489,2020-01-21,"5 000,00 $",Une demande de réexamen a été reçue le 26 mars 2020. La sanction administrative pécuniaire est maintenue. 
401827776,2020-01-21,"5 000,00 $", 
401857762,2020-01-21,"3 500,00 $", 
401873474,2020-01-20,"500,00 $",Une demande de réexamen a été reçue le 25 février 2020. Le Bureau de réexamen a rendu une décision le 17 mai 2021. La sanction administrative pécuniaire est annulée. 
401881706,2020-01-20,"1 000,00 $", 
401865366,2020-01-20,"5 000,00 $", 
401884283,2020-01-17,"1 000,00 $",Une demande de réexamen a été reçue le 19 février 2020. La décision du Bureau de réexamen a été rendue le 16 mars 2021. La sanction administrative pécuniaires est maintenue. 
401862224,2020-01-17,"5 000,00 $", 
401853773,2020-01-17,"10 000,00 $", 
401852611,2020-01-17,"10 000,00 $",Une demande de réexamen a été reçue le 10 février 2020. La sanction administrative pécuniaires est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 4 février 2021. Une décision du Tribunal administratif du Québec a été rendue le 19 juillet 2022. La sanction administrative pécuniaire est maintenue.  
401870208,2020-01-17,"1 000,00 $", 
401852625,2020-01-17,"7 500,00 $",Une demande de réexamen a été reçue le 23 janvier 2020. La sanction administrative pécuniaires est maintenue.  
401887955,2020-01-17,"2 500,00 $", 
401870580,2020-01-15,"5 000,00 $", 
401863233,2020-01-15,"5 000,00 $",Une demande de réexamen a été reçue le 12 février 2020.La décision du Bureau de réexamen a été rendue le 9 juillet 2020. La sanction administrative pécuniaire est maintenue. 
401867348,2020-01-15,"5 000,00 $",Une demande de réexamen a été reçue le 19 février 2020. La décision du bureau de réexamen a été rendu le 26 avril 2021. La sanction administrative pécuniaire est maintenue. Une requête au Tribunal administratif du Québec a été déposé le 18 mai 2021. Une décision du Tribunal administratif du Québec a été rendue le 2 mars 2022. La sanction administrative pécuniaire est maintenue.  
401856048,2020-01-15,"5 000,00 $",Une demande de réexamen a été reçue le 14 février 2020. La sanction administrative pécuniaires est maintenue.  
401836464,2020-01-15,"2 500,00 $", 
401825336,2020-01-14,"5 000,00 $", 
401839169,2020-01-14,"5 000,00 $",Une demande de réexamen a été reçue le 12 février 2020. La sanction administrative pécuniaires est maintenue.  
401883021,2020-01-14,"5 000,00 $",Une demande de réexamen a été reçue le 4 février 2020. La décision du Bureau de réexamen a été rendue le 7 avril 2021. La sanction administrative pécuniaires est maintenue. 
401869673,2020-01-14,"500,00 $", 
401830557,2020-01-14,"2 000,00 $", 
401877205,2020-01-10,"2 500,00 $", 
401874469,2020-01-10,"5 000,00 $",Une demande de réexamen a été reçue le 5 février 2020. La sanction administrative pécuniaires est annulée.  
401869608,2020-01-10,"5 000,00 $", 
401877294,2020-01-10,"1 000,00 $",Une demande de réexamen a été reçue le 4 février 2020. La décision du Bureau de réexamen a été rendue le 6 novembre 2020. La sanction administrative pécuniaires est maintenue. 
401873441,2020-01-10,"10 000,00 $", 
401837244,2020-01-10,"5 000,00 $",Une demande de réexamen a été reçue le 12 février 2020. La décision du bureau de réexamen a été rendu le 13 avril 2021. La sanction administrative pécuniaire est maintenue. Une requête au Tribunal administratif du Québec a été déposé le 12 mai 2021. Désistement de la requête au Tribunal administratif du Québec 20 janvier 2022. La sanction administrative pécuniaire est maintenue.  
401874497,2020-01-09,"2 500,00 $", 
401879998,2020-01-09,"5 000,00 $", 
401875894,2020-01-09,"7 500,00 $",Une demande de réexamen a été reçue le 27 janvier 2020. La décision du Bureau de réexamen a été rendue le 10 décembre 2020. La sanction administrative pécuniaires est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 23 décembre 2020. Désistement de la requête du Tribunal administratif du Québec le 7 octobre 2021. La sanction administrative pécuniaires est maintenue.  
